,label,area,largest_area,number_of_elems,perimeter,aspect_ratio,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,skew_r,skew_g,skew_b
0,2,6308.0,5218.0,2,1529.6996927261353,0.9651473822117782,370.9545259870692,61.54500963962628,70.6434821296159,30.23995254337832,8.686270551615259,9.25098590318181,11.842118223514596,0.6461287118671736,0.01906084746421659,0.025543835141835166
0,2,4593.5,4593.5,1,1097.7859189510345,2.371062576169945,262.35635655756334,74.42157250098775,84.56815487949427,31.601540892927698,7.500801541297469,10.132449472493716,10.308528803694982,0.38173633118865874,-0.47737907364358023,0.18571544093665585
0,2,9876.0,9876.0,1,582.2152907848358,2.5794893188115515,34.32307055727733,71.82833168805529,82.3461994076999,32.55557749259625,7.027730075238901,10.23843521463818,10.026348357657858,-0.22547747708512106,-0.45525426070504055,-0.16977962995393944
0,2,8588.5,8588.5,1,517.8893896341324,2.932072352915444,31.22890142581524,70.67379318105097,81.52019804208395,32.750647012490155,8.213392078373559,11.875285523393464,9.5874237427316,-2.416753249617186,-1.9404401844813899,-0.183956799485271
0,2,9097.5,9097.5,1,865.5361391305923,1.203335302832889,82.34710724276913,66.75578324706876,77.33146720185908,30.665997676138165,9.083985277098796,10.531426238669239,12.169431165460395,0.6003657256323319,-0.1910552704104165,0.5135456636881448
0,2,8495.5,8495.5,1,772.5655765533447,0.7851254850990835,70.25573186689446,69.50645965548505,79.25362647325476,33.667611060743425,8.519879902817632,11.393045865862133,11.77487001332048,-0.238485891014549,-0.7593506860341781,-0.42834476482565664
0,2,3894.5,3894.5,1,1037.3838990926743,0.3849653468934133,276.3295298746231,75.76265310838919,85.59879824358678,30.538479315923272,7.48919944517647,9.417363624495746,11.493382338397543,1.5349229257458137,-0.4599481709361589,0.23035162298707337
0,2,9547.0,9031.0,2,500.75944685935974,0.34194289578581344,26.265845147050584,65.12158581328985,75.93803505911129,35.03607827150428,6.268193642625749,8.84087441763539,10.927741527187914,0.08136415468664314,-0.505534699607024,-0.1133687396450587
0,2,7822.5,7822.5,1,503.32084822654724,0.34381494677811036,32.385027326237264,74.64966847498494,84.53767329716696,39.064376130198916,7.526973289065837,11.411720427775828,10.074105306533262,-1.0794579993114555,-1.363200700372838,-0.4044013562697366
0,2,8623.0,8623.0,1,453.4213538169861,2.03392845324537,23.842157497069287,63.42359249329759,73.62555853440571,32.506702412868634,9.35701947029343,11.965520879796996,11.824791429157527,0.696075019006253,-0.8673020104502294,0.3430676645276081
0,2,10286.5,10286.5,1,590.6589406728745,0.37369792278444297,33.916102094667984,70.5584526405613,81.14373755570304,37.868588224139565,6.594304367750866,9.516480013757082,9.258576282837426,-0.18994332754931684,-0.489631493148612,-0.643746604425605
0,2,9443.0,9443.0,1,1162.3717052936554,0.4565883447379807,143.0803750150673,68.70838383838384,77.47383838383838,35.03232323232323,8.076709902092997,10.689871653760873,9.868435839368004,0.9544864690119349,-0.6462590089368607,0.9664486941878735
0,2,6360.5,6360.5,1,520.1736602783203,2.8473564258530506,42.54078088944979,66.94944587824503,76.27539092151207,30.52163352057082,9.810611066138348,11.580573248662164,14.506651690014477,1.1491918134517447,-0.14710369502014248,0.17525960633376225
0,6,8076.5,8076.5,1,520.5168063640594,2.3251627040282155,33.54643047204108,80.66461946050096,90.88571772639692,32.360428709055874,5.781745795253498,7.007174843843316,9.067852212450552,1.2106292997304497,-1.6596858178383365,0.8948811535994563
0,6,11476.0,11476.0,1,971.317883849144,1.1674569807746673,82.21143529846455,61.022075055187635,75.58184751231109,17.885549329257938,7.30472425730522,9.991045400666403,9.772378520122599,0.05929058221711531,-0.5627212957190552,0.3740205724430103
0,6,10485.5,10485.5,1,1199.1828871965408,1.084780792796453,137.14554355491217,60.591544083634005,73.44074382459061,20.020723471181423,6.5338820815022975,7.48813658466248,9.500278068016828,1.065663240667282,-0.7573927724234663,0.5831855068919813
0,6,15117.5,14464.5,2,1074.1290656328201,0.80360253548068,76.31905074498,64.1235324810853,78.46373597704148,23.279219932168015,6.758651148397586,8.679643671892133,10.623964351454942,0.8344122914565555,-1.200961269514894,0.18245777868424018
0,6,5630.0,5630.0,1,456.1076455116272,3.4125145364943306,36.95100964372294,70.87688356164384,77.91352739726027,38.721917808219175,7.06208377705287,11.1088121516426,8.425117316777476,-1.235673167021085,-1.0863823342702241,-0.8424893415244318
0,6,11856.0,11856.0,1,1061.8031641244888,0.7106040843084837,95.09328267078071,58.02821985233798,72.00377358490566,20.40721903199344,6.546873286182641,7.454724300071839,9.636394322961007,0.8794428760532292,-0.5197061851822633,0.1148593467255719
0,6,7637.5,7637.5,1,730.8254619836807,1.5778656656231669,69.93202695694407,77.83894895649988,85.18569273321599,35.87553432235353,6.855147461601485,10.237221081823389,12.848358227804974,-0.2482694009967628,-0.8550006261891133,0.1358630147640107
0,6,8147.0,8147.0,1,622.2985513210297,0.38200952810137784,47.533507668620615,75.05859282148799,84.53185167577847,27.273829332065606,6.552507868746085,7.6769124650051825,11.563721092185304,0.22866344798245178,-1.190974019484073,0.6243670791639986
0,6,10006.5,10006.5,1,1198.1534510850906,1.397165247931598,143.4639176882139,63.081122942884804,77.13378509196515,21.569506292352372,6.382044777688448,7.845193304611964,8.931147810238842,1.191742985333725,-0.4996543560649474,1.233012552567433
0,6,10791.5,3102.5,4,247.03657698631287,1.578910198570769,5.6551054412375,65.78462634719872,74.611205130489,37.960541551616636,11.774306548244757,10.816484646509892,9.95731300569302,2.0394804303555865,0.897989407565768,1.8506374804537775
0,6,10232.5,10232.5,1,686.0559102296829,0.4857401492043448,45.997821838365866,80.04529054310672,89.15229775921003,30.34741739460691,8.742863165154983,11.372652758386657,8.87811397124395,-0.16656680488029782,-0.8977856873399156,-0.32122438302552125
0,6,9485.5,9485.5,1,828.0214208364487,1.5336042003243773,72.28079419788216,69.69605450477934,82.88326215171853,22.200122025625383,6.750262741026344,7.657332113578337,11.33827381513306,0.927788446875093,-1.3667013465078202,0.7320944789836968
0,6,7505.5,7505.5,1,495.4629839658737,0.39418857717917855,32.707157215424374,72.5608020698577,82.63324708926261,36.189521345407506,5.8439155013088735,10.51609531799402,7.336923501853763,-0.23246421742809395,-1.086106449349069,-0.881278578322766
0,6,11198.0,11198.0,1,914.4061952829361,0.9784450418151305,74.6685738499567,79.0728088336784,89.81116287094548,30.77700138026225,6.666450238104237,10.447392099672918,12.646343306023315,-1.0264605550813932,-1.7871441174199567,-0.05940352185050123
0,6,9849.5,9016.5,2,1656.4864921569824,0.9566132584748239,278.5874916187162,66.4015043320956,81.86679996191565,19.30010473198134,8.273897475642991,10.41149298835063,11.102064597224086,0.3197431090530352,-0.2896249200102364,0.3378043497519208
0,6,15228.5,15228.5,1,838.7077112197876,0.8051821868049146,46.19172110579076,75.97949180962208,87.5569456984393,27.346962466142138,6.863352161219135,10.31086596659357,10.364613466045844,-0.34530212977276825,-1.3158849745847918,-0.13809380867501903
0,6,12285.5,11728.5,2,1425.0062627792358,0.8215444328605445,165.28776598103818,60.823844660194176,75.75572815533981,20.1858640776699,5.870105139160762,7.039520973599764,9.971244976896923,0.9787864389244855,-0.9043923241349235,0.1929721295710491
0,6,9985.5,9985.5,1,764.9675967693329,0.8778333186770764,58.6025160589904,73.78123485509353,83.15692546282834,23.331685567509936,5.934958499436254,8.692985018457769,8.92595504416305,-0.02698791993915426,-1.2816045202099848,-0.021168392633235437
0,6,10919.0,10919.0,1,897.8620408773422,1.415976955164452,73.8305929525072,65.12519305896248,78.93803942945398,22.580176251476335,6.591835982716447,8.098779993583749,10.82489028586083,1.026808641829097,-1.3907312172802773,0.7422850733759844
0,6,8459.5,8459.5,1,686.4579311609268,0.5075269309423303,55.70358664858913,73.27507130633201,78.8156303479749,34.309526525955505,6.510545248957725,7.632115010733237,10.220307148652017,0.535030554503279,-1.0649538771447942,-0.770275852355756
0,6,10878.5,10878.5,1,927.4183893203735,1.2703595403285384,79.0646567862845,62.83951395139514,76.68001800180018,18.15049504950495,6.401147887153343,8.057609091169823,9.115482582245507,1.0583528124275123,-0.6366096452595165,0.7520713084273066
0,6,10911.5,10911.5,1,1143.5260334014893,1.3732269921377749,119.8416156410158,64.91488613382573,78.8348720654181,22.570122219291303,8.444488304749735,9.121848212419206,10.994524458045918,2.161821315092714,-0.27677010390542084,1.8892720163876422
0,6,9191.5,9191.5,1,1109.0996292829514,0.7315620976285341,133.830385429536,59.398097251585625,71.3622621564482,25.558879492600422,9.591909721683965,8.380143194280393,10.400734870578004,2.021186563043395,0.6759237568386627,1.676302043973998
0,6,8203.0,8203.0,1,1045.945298910141,1.2726758618086869,133.36603295284948,62.11479217603912,76.7458435207824,16.674572127139363,6.8360400659457135,9.339236896254699,9.88121201970153,0.4427548325633004,-0.5673182365587949,0.4610810844325575
0,6,7440.5,7440.5,1,505.4873694181442,0.38244099402227955,34.341439505581,76.98328545312091,87.76651867328285,30.986288848263253,6.581885329185701,10.122277581937084,7.456459847784176,-0.27067679828371843,-1.554207257438397,0.24778127732395128
0,6,11352.5,11352.5,1,897.2762529850006,0.8103211227538266,70.91871166446182,72.94818476222942,85.3405488324527,25.429350605079257,6.363877309260064,8.956874342890734,10.092418229260083,0.033098163252295074,-1.3604539770975936,-0.03224132101466728
0,6,11801.0,11801.0,1,955.6610279083252,0.8685831883887465,77.39072962145553,74.98795970185928,86.4862806126628,27.736014415595054,6.619177976441247,8.604181525096806,10.129872418501881,0.2597616674244734,-0.9248196799237818,0.7835249359425991
0,6,10123.5,10123.5,1,858.2224291563034,0.8732507228524581,72.75603673699275,77.25393044306813,85.869461648404,26.80476417341591,8.413323874394544,10.493189163191186,11.750360953742758,0.33709015516596436,-0.7640712456229114,0.8733627950378952
0,6,8694.0,8694.0,1,553.7644996643066,2.1953963101110805,35.272040612889334,71.98335567470956,80.734472743521,35.68800268096515,8.687495507585465,9.586781104816671,9.293662447838463,-0.306588523658318,-1.3931837666761115,0.3347028906207267
0,6,10955.5,10955.5,1,1187.0407519340515,1.291010284137191,128.61720110922903,57.46432901240325,70.45379091672106,22.326028163760142,6.40481425236638,7.228526476397457,8.95169357301669,1.9264117615408742,-0.5519556056381766,0.786707979564873
0,6,7855.5,7855.5,1,495.54624354839325,0.38138329137711985,31.260400928638976,78.92270531400966,89.51616499442586,34.52012882447665,5.79647556388432,10.067443450187396,7.168902273017614,-1.053531050246442,-1.415929539762552,-0.24153753998894295
0,6,7585.5,7585.5,1,529.286357998848,0.3435013129250736,36.93152050144152,75.8200204813108,87.07808499743983,33.79582693292371,6.731928538921007,10.200388335275285,8.401254264412636,-0.4202361658024036,-1.1605361174897701,-0.5621597058897794
0,6,12361.5,12361.5,1,989.4183893203735,0.7645267723585002,79.19336238525439,56.59777579348973,69.79860378277458,21.40165597856969,8.603787693809505,8.777999678132996,9.901366835016345,2.4796437157368123,0.07546645931796638,1.9867217353024302
0,6,9558.5,9558.5,1,879.4772642850876,1.1521883085210756,80.92067357790259,64.33518062397373,77.9035303776683,24.137931034482758,6.137412024877072,7.639744342055379,10.496317580337225,0.32251291874171206,-1.2806230978947184,0.13472679666937232
0,6,7369.5,7369.5,1,593.5218590497971,3.4274807635298865,47.80082735191359,63.77353556485355,72.36087866108787,31.734832635983263,7.804654123886913,9.9405395860299,12.61964829498604,0.5066981604751334,-0.9503409892026745,-0.04962102235046545
0,6,11308.5,11308.5,1,723.4284930229187,2.5254601891708854,46.279239909573434,66.62493524434467,76.16957347608358,34.84631324469004,8.530728627660748,11.678221009270725,10.257387116895625,-0.5777630087277128,-0.779085347245416,-0.4793522353856295
0,6,9412.5,9412.5,1,941.1341177225113,0.8068181356145836,94.10182497119041,63.32796575621688,76.14961271911945,26.91051773338769,6.856342906760498,7.190908790580003,8.840327458930265,1.2193112897143739,-1.009126604706082,0.3107712827646862
0,6,10265.0,10265.0,1,904.9503525495529,0.8684468871070162,79.77936099167658,64.73578532557703,76.04681929067367,33.456839932445114,6.568789339221961,7.215041556019648,8.230190375951612,0.9418231699263933,-1.4146911381368596,-0.21377502994674358
0,6,6509.0,6509.0,1,572.9604578018188,0.44203251061926757,50.435348932934374,66.63864175563464,72.69899169632265,31.251631079478056,8.848386616970409,10.432399410726996,10.91384886205173,0.06777507655875062,-1.0289826247913656,0.04407317693953374
0,6,11814.0,11814.0,1,874.4061963558197,1.909213111619875,64.7186555125658,69.82833921681306,82.46088170100977,29.885969953205812,7.666034577442648,10.950488277185942,10.20321638106941,-0.40362049176525144,-1.537137509288829,1.0907474876776124
0,6,8835.0,7264.5,3,1198.8986167907715,0.8842105005634415,162.68906546042163,60.534741288278774,75.32787750791975,20.326821541710665,6.810809395092361,8.676814560202034,10.255837636746177,0.6726585123329633,-0.3746621576440094,0.07604922993063705
0,6,9577.5,9577.5,1,941.9036687612534,0.8078231312025987,92.63195209876365,64.16434372806577,76.80768073799258,23.38794745813697,6.362898518156753,7.186149398120782,9.163510349076079,0.927453565182611,-1.371020608882734,0.4586833097750378
0,6,10343.0,10343.0,1,978.3473213911057,0.8619690922181619,92.54215230331155,62.44401544401544,76.0113991542563,24.39225960654532,8.602247284194211,10.40152955619375,12.029989599978476,1.3840038376620467,-1.086008289718784,0.7651415391262217
0,6,7801.0,7801.0,1,561.5878740549088,0.3554816899611229,40.42827077112064,60.607604373757454,69.7426689860835,30.318836978131213,8.117159120861219,10.72064202560302,9.166465431572583,-0.8207131641037595,-1.5614188307587984,0.008744830434121404
0,6,10348.0,7393.0,2,627.9554044008255,1.2799601842422792,38.106686308098595,75.58882254151894,86.66262362381042,33.45577533121851,6.445162054979977,8.894469763296192,8.740492328764327,0.5183819244229599,-1.1969163977018746,0.4725796301444025
0,6,9999.5,9999.5,1,1627.8001991510391,0.9186711078596916,264.9865981655246,54.14581552199107,68.30208036477629,23.097653652512587,9.756000962507379,13.489446756094372,10.218946393735743,-0.43125696875242425,-1.1340667621946372,0.5863583018360321
0,6,10402.0,10402.0,1,977.0336145162582,0.6795665188869584,91.77030223944476,63.34528319319967,77.82121408112353,22.61664972743232,7.177999000965342,9.16173851283499,10.919960623905068,0.49213127397157247,-0.8678472033862534,0.7620461495933242
0,6,11385.5,11385.5,1,879.6782728433609,1.3863141934167063,67.9666122447568,56.16109835926209,65.41435008076171,25.08033664881408,6.7459561761745706,8.267310289680555,10.459416564557522,0.11924627301747098,-0.7817636949520024,0.07190860556381451
0,6,8256.5,8256.5,1,606.8599520921707,0.5262745643519775,44.60473583883144,77.2923311444653,84.7781425891182,42.01489212007505,8.178690181415917,7.469938548333478,9.811491930871812,0.4916992707664896,-0.43301846771560915,0.4505569423129002
0,6,12908.5,10557.5,2,903.7615344524384,0.4207985835693689,63.27496697182678,54.33716503694857,65.91386131223408,24.322236321564528,5.529971034896504,6.111309800962548,7.117100832966495,1.2742131560186771,-1.0212801225870523,0.5000112117812338
0,6,10891.0,7127.0,2,652.2985503673553,1.1513444027367408,39.068349904632555,72.46173604960141,82.57192205491586,30.99627989371125,6.039931853197441,7.898235046823021,9.255203902116646,1.0202175377065115,-1.0556502764561715,0.5974502140507986
0,6,7717.5,7717.5,1,527.9726493358612,0.3735276263168554,36.119872814606836,79.96702328508496,89.95003146633103,31.14197608558842,6.402479067736147,9.518734880136655,9.11412745090679,0.8886051814629049,-1.448260436420224,1.063177556455403
0,6,13278.0,13278.0,1,979.7199021577835,1.1675879872956503,72.28883014641188,71.5387141501861,82.2014887250967,29.064146537254615,7.41343392529027,10.431956141675354,10.06322643336969,0.08895797607402967,-0.7684334077330144,0.08596933260561383
0,6,12429.5,3413.5,4,399.40410816669464,0.3921662631929538,12.834276649940282,58.70821791320406,71.85056940597107,26.396583564173593,6.484061728890939,7.846910719011186,8.59979353108755,0.9224480272750799,-0.921470602770254,0.3094379545129589
0,6,8856.5,8856.5,1,587.4873687028885,0.46157219792307136,38.97040686337081,74.59809084924292,83.77002413868773,36.18202764976959,7.311127081013627,9.638654546423686,9.865048456764699,1.5605399395976571,-0.8015020980550887,-0.3244727344148716
0,6,10805.0,10805.0,1,831.0336116552353,0.6960949418500981,63.91641496536275,54.707153365207795,68.03420375137918,17.604266274365575,6.639583143014319,8.393729578122246,8.731575790313284,0.2660540751643102,-0.6620598135526705,0.6004277660897077
0,6,11330.5,11330.5,1,919.8204098939896,1.2525597235148418,74.67186677177061,78.08118018248486,89.45996418521361,28.542338193911487,7.679067886638044,10.438452084926425,11.597668015284158,0.7923908120753949,-1.374695449146908,0.8193976474975841
0,6,9428.5,9428.5,1,874.9919828176498,0.8552841364960935,81.20177864932518,71.67530347852698,82.12608385188207,27.70825257574212,6.485913226660954,8.560399565327137,11.722215832074275,0.7098361374400688,-0.597092200047746,0.3378077475281231
0,6,11729.0,11729.0,1,1168.1118208169937,1.242287972779216,116.33431886199953,55.49162290572643,67.41452029674085,25.632408102025508,7.125556871713148,8.67471105378496,8.044050803699227,0.5889961797237475,-1.1622842519366527,0.9993304213728502
0,6,10040.0,10040.0,1,922.0041744709015,1.441377091487217,84.67048782288532,65.69643738280864,80.85285700187507,18.918582848120003,8.575359170307959,11.019749412458149,10.892754932599995,0.21116730936165218,-0.5797345129035222,0.7971734998518201
0,6,8825.0,8825.0,1,674.4406856298447,2.4568216813429364,51.54336979409121,70.75799401886358,83.09880377271682,30.338394294916036,7.5278244652507915,10.417366450251539,9.691280412424726,0.2883082530546426,-1.2767172689719186,1.0954761757622251
0,6,9881.5,9881.5,1,1064.1290649175644,1.0133240362496756,114.5950176392582,63.19348489321917,77.80582619820883,18.69254994587147,6.307614935191091,8.186404118380468,9.77531021992491,0.6572024386523007,-0.7877409463863918,0.32687192222447164
0,6,7408.5,7408.5,1,1671.055032491684,1.3511109060822037,376.9217684572833,64.68257726819542,79.26906779661017,19.5284147557328,8.997150625593797,11.007883077995215,11.463331377946803,0.37038711355017323,-0.30825527130748787,0.5163785708720994
0,6,9178.5,9178.5,1,1017.5605225563049,1.577508884823909,112.81030855423657,61.604997854997855,74.57228657228657,22.183504933504935,7.124063058658652,8.310962758838135,9.160569067425836,1.2180766382816015,-1.0258751796793155,1.6107380935858358
0,6,11671.0,11465.0,2,1055.945298075676,0.851519000359266,95.53769792889454,61.837190285387194,75.58377626952327,22.898847003025594,6.976244669234865,8.231916356831446,10.490676185931425,0.6643284835062006,-1.1373229682142103,0.4414054586883324
0,6,12027.5,12027.5,1,1102.1290655136108,1.2883624746399645,100.9925983828647,63.20928889622174,77.19031512951658,23.234202276852006,6.879846743341727,7.952071113484356,9.78268279516656,0.9010428221804656,-1.0829992970799769,0.5186830810319785
0,6,7787.5,7787.5,1,703.0264724493027,2.2945385932349085,63.466609433644955,78.1764487828988,88.89929568763128,30.037439762757938,6.812433221898016,9.293775600825526,11.174351798355781,0.6553226719536667,-1.253190657068652,0.7433649717768492
0,6,12903.0,12903.0,1,879.6366437673569,1.1617677718096633,59.96749787323102,73.26225065863756,83.09552126458412,31.222882950696274,6.969206523797679,8.372966623615783,10.121285729029465,0.7222497489595615,-0.6712729572679831,0.2975882855601262
0,6,11138.5,11138.5,1,1268.5554698705673,0.699430423430882,144.47483773744543,61.22086375230891,75.38895241446038,22.61632509455537,6.166984775026296,7.239564799099724,9.022115935723926,1.024358546192365,-1.2882038751209994,0.4588416653505777
0,6,7665.5,7665.5,1,520.5168063640594,0.37069243287334686,35.34508456166457,71.81755986316989,80.64474851133916,25.891422779678194,6.577195958550865,9.232596084560148,8.520267081302483,-0.48099363009418117,-0.9648223437381241,0.23486773539009162
0,6,11438.0,11438.0,1,841.4701240062714,1.059810696518511,61.90522552851283,79.72534913245875,87.84892086330935,35.651121455776554,7.495349145837934,11.59271928379215,12.782790757027033,-0.43736080649813247,-0.7256771051664008,0.29338347748105614
0,6,8769.5,8769.5,1,827.3940043449402,0.5120515965228061,78.063839264035,74.33212798597414,85.15494192417269,29.444773175542405,6.871606070203523,10.382066333341525,9.901817293808898,2.444057499916317,-0.8715397719740507,1.6698777332447916
0,6,8956.5,8956.5,1,711.3107421398163,1.5275041234551088,56.4911485383237,71.49902828762686,79.79691211401425,27.67501619520622,7.0224636572027785,8.250079285370909,11.14447339606964,1.32762226564593,-1.028169253329787,0.8870757984626599
0,6,14258.0,14258.0,1,1016.2884443998337,0.9426151712181229,72.4394867597583,75.2000272238481,84.38201864833594,30.407404886680734,6.931076615089915,9.719515441681104,11.718066944897044,-0.197832682711583,-1.1699916109722803,0.49418764198035686
0,6,10005.0,10005.0,1,608.2152903079987,2.435525730112373,36.97409688800031,83.1276285046729,92.40332943925233,27.7583722741433,8.421802659182624,9.692377081721155,12.276206471283645,-0.2111519755475792,-1.090529463953348,0.36148263344544485
0,6,9884.0,9884.0,1,712.7249572277069,0.7187682798912327,51.39385518567752,73.99554587746213,84.58665742848659,26.04899534791646,6.800728337863291,10.298695928250508,9.585504225151592,-0.1928149246188934,-0.9874476867651782,0.22990108156969064
0,6,9998.0,9586.0,2,1033.602153301239,1.5680695810250433,106.85471207331045,70.12533652408017,86.94825007478313,27.023531757902084,7.9257916007599505,10.186955844494761,12.358233669346829,1.022569121999588,-0.7454869761570674,0.49119476568054865
0,6,9999.0,9999.0,1,788.1808001995087,0.6015168763754793,62.12911029134291,67.44907631298965,78.52045652384176,29.789921655866138,7.515660142127846,10.866886300090627,8.490829072475554,-1.274968790089332,-1.7563699889222992,0.2652981113256182
0,6,12322.0,12322.0,1,1619.817443370819,1.3532767019113607,212.9369055225107,57.67161034802393,72.76657959046094,24.239740456728743,7.847096041380754,9.920521036259819,10.226461372849473,0.6437074727680568,-0.5497046993389757,0.6207831851085958
0,6,9379.0,9379.0,1,825.6366441249847,1.368358635744296,72.68108200468778,76.2032052599137,86.97031025272241,28.418841175261967,8.088121987162175,8.914418682919848,10.00243130772693,0.9056251590142946,-0.8042368854647785,0.7063998736564023
0,6,7126.0,7126.0,1,485.2792184352875,0.44426228942185125,33.047420691154,73.68099578288668,80.70929125289076,29.106516120255748,7.28055773252262,11.116771498239306,8.929701706022529,-0.9827737847010009,-1.2302831327905615,-0.06828558476190083
0,6,14487.5,14487.5,1,1015.9036688804626,1.0614754667360513,71.23798201517064,67.80234505862647,78.05092127303183,29.301641541038524,7.123579727604718,9.898998476767652,11.177903573283217,-0.5543673338518785,-1.4480516108690156,0.31453153955979163
0,6,11798.5,11798.5,1,825.796024441719,1.0710828508958898,57.798794252129355,79.45661569148936,88.66447805851064,35.32247340425532,8.906154830543024,10.553437420251385,12.937409430224047,-0.17666128493927657,-0.8386531514557308,0.40140844894957123
0,6,8667.0,5899.5,2,661.9970344305038,1.1636363636363636,50.56421756026096,62.33961002785515,75.67955431754875,26.159554317548746,5.914986100757609,7.389071190645011,8.251070788733946,0.48091252853539335,-1.4990235579678033,0.3331753212957138
0,6,9349.0,9349.0,1,838.3229358196259,0.7842182140171052,75.17224780417547,64.15617691916624,76.6978139298424,26.692933401118456,9.003010919570832,10.289712351396323,11.328745909014351,2.2072225581460096,-0.7837451741046109,1.2421696977226995
0,6,8011.0,8011.0,1,577.6711337566376,0.4006679132902759,41.65571573782038,78.76292529361908,88.63227993703838,27.941518343625138,7.594102769059869,10.790457784295842,9.759641684354754,-0.38260696078413126,-1.2624678276277816,0.10371654832667736
0,6,10941.5,10941.5,1,890.2813056707382,1.1768587060938613,72.43986685799885,77.31983412740426,85.54561496382566,29.921475207340745,11.852572117145879,12.444696496487413,14.220844140150591,1.4618467348713793,-0.19566145708762026,1.8429664874735687
0,6,12074.5,12074.5,1,895.73714864254,1.1191277407446243,66.44954569201771,73.14360292345997,83.22552405429283,31.348084491205526,7.205315537855963,9.485676161520026,9.894022819887073,0.38722351468947125,-0.6900278882878966,0.14819712854586356
0,6,9154.5,9154.5,1,656.3401807546616,1.6263613657677198,47.05690456857958,79.10227874933757,89.2893481717011,30.742448330683626,8.442469047946307,8.672270493692318,11.379469745314681,2.2215934223278975,-0.8182741452654672,1.4042589830559682
0,6,11500.0,11500.0,1,558.5340511798859,0.6849157548364985,27.12698141977525,66.6959591663122,76.9130582730753,28.797362824330072,7.4626839037472275,11.094440672183103,7.973058197334447,-1.63465819549662,-1.8328957331054418,-0.529951609730761
0,6,7566.5,7566.5,1,510.0315252542496,0.319612624154794,34.37945638712433,73.73504492939666,82.67188703465982,25.48754813863928,4.973087168593375,6.505664000694671,9.980843603931595,0.540852908482495,-1.7323826988530495,0.9319840863597436
0,6,11675.0,11675.0,1,976.3473205566406,0.8288409505755966,81.6491726216815,60.512726026223326,72.60939240723283,23.925272088439456,7.140578539030519,7.931478826768769,9.634110232803788,1.1298968349596439,-0.9043719296959192,1.3726724119765872
0,6,8915.5,8915.5,1,1027.5605237483978,0.8101334741885305,118.4320150261995,64.76859776168531,81.24270353302612,23.920013166556945,8.307449197306726,11.228212705702997,11.327736275560067,0.24795266708409777,-0.7075237907922888,0.46139808696746215
0,6,8539.5,8539.5,1,746.600066781044,0.7107420674711683,65.27450784208202,67.08869604417897,73.71430181449341,28.08971035726361,8.837929871830177,9.50379849617711,9.582356049196894,0.9474480147039875,-0.6373180649324264,0.11779696857528828
0,6,10712.5,10712.5,1,885.8792842626572,0.9042988912420581,73.25853967661308,74.36514373254033,82.8693340542489,27.065873659547627,7.279066567385861,9.11501970629093,12.43747939121183,0.7426158182991384,-1.0788822913569627,0.547386358270454
0,6,12245.5,12245.5,1,1003.2173780202866,1.47519341509975,82.18897615956054,63.123244037896114,76.71226723293042,22.154933028422086,7.785904304794555,7.875933372198322,11.435518311944286,1.575988208477888,-0.4661086375050563,0.4077529015920988
0,6,9608.0,4946.0,3,483.7300088405609,0.6089416274048299,24.35415502215749,67.32152506754728,78.58581006704694,33.34544180926649,6.375770487581424,6.762608949407954,6.8521836068196755,0.8116144733468275,-1.5730478019228107,0.5846826287802624
0,6,7176.5,7176.5,1,567.4873691797256,2.8444634117381273,44.874509047380506,69.97993265993266,78.55555555555556,23.673670033670035,7.678892403703405,9.480494477246895,11.271753692837581,0.3144776883649891,-1.0557442208463614,0.9032984930486503
0,6,11442.0,11442.0,1,917.5777674913406,0.9861773047772897,73.58407266163195,76.69597905051529,86.21253590133469,29.465703666159826,7.693260043255916,8.76862418141088,10.962404751367187,1.1334205726109123,-0.8849883100939544,0.7971667203661326
0,6,10529.0,8681.0,2,886.8914777040482,1.1965035850337786,74.70571689847756,64.66897116346766,78.5278813790594,22.939415991994906,6.149745905222059,7.088270781791887,9.843372920553016,1.2858996057797574,-0.9810914872515651,0.43904575748010344
0,6,11999.0,11999.0,1,939.0924873352051,1.685792528184948,73.49734975993185,63.38059160151527,73.54791649875071,32.277424034819056,9.814786968564553,14.013261757677366,9.756671654440364,-1.4493170502203407,-1.3298475457922678,-0.36544434124233466
0,6,8799.0,8799.0,1,856.7493416070938,0.8198835249152024,83.42077899127045,61.78059163846741,73.97161881890624,31.416657570134266,7.163542407996679,7.827823416527467,8.98014534270067,0.9896481420154888,-1.4013914216569894,0.11080970743666303
0,6,8073.0,8073.0,1,638.7838318347931,0.44326776901969644,50.54438050458828,78.89924523780999,88.85779321912064,26.22319396190248,9.157738508118888,10.487941129466256,14.017947000305984,2.1326447782229305,-0.45821324369586247,1.4651511975250127
0,6,14212.0,14212.0,1,999.71990442276,0.9494586006713769,70.32366220792657,72.70574179012768,81.35017409708473,30.4445961630368,6.68670875303674,8.210802876971597,11.927401493310466,0.6307395785614037,-0.9785405932654505,0.34841216644351525
0,6,14226.0,12392.5,3,1458.864125609398,1.0184082386747177,149.60526760790617,59.51020266035239,72.67790236088864,23.271676300578033,8.210011805368909,10.471705327566282,9.898788567050161,-0.030923562596644534,-0.6841740694445523,-0.09147223507116264
