,label,area,largest_area,number_of_elems,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,entropy
0,2,1823.5,1823.5,1,251.86500453948975,44,93,0.4731182795698925,2.2440361941321636,34.78803428115009,13.7916,15.9952,6.3719,28.418229526837166,32.89588693073953,14.042770039774918,616.37431486583,0.9406732704231817,2.4362973869578894
0,2,1065.0,1065.0,1,338.19090473651886,47,100,0.47,4.413145539906103,107.39257093568561,9.7344,10.3802,4.1503,26.590582104196216,28.64643167935581,12.038550988802596,761.4682443118049,0.8873305395913175,1.8546535021321597
0,2,2102.5,2102.5,1,234.06601452827454,71,66,1.0757575757575757,2.2287752675386443,26.05797819602874,18.8896,21.0828,8.5142,35.77743718937957,39.81399934897272,16.796231671419633,476.89163095602487,0.9520466216689549,2.6768451313918042
0,2,1979.5,1979.5,1,255.66399347782135,80,79,1.0126582278481013,3.19272543571609,33.02049889417908,18.5199,21.2471,5.8006,36.40559303170325,41.48269568856392,12.2311258533301,449.5748336904398,0.9510418246705009,2.529808444055078
0,2,2394.0,1902.5,2,268.6934325695038,57,93,0.6129032258064516,2.2142857142857144,30.1571264436017,18.1066,21.6429,6.7617,31.277471707924217,37.37808153972058,12.850257316878913,780.5367528823589,0.937941756114258,3.1451851396887176
0,2,2488.0,2488.0,1,288.391916513443,91,88,1.0340909090909092,3.2186495176848875,33.42841539802921,20.726,24.1962,9.4308,35.187201139050536,40.85084216463597,16.490300523641164,586.7831797775737,0.9496406417954306,3.029037420309547
0,2,1992.0,1992.0,1,252.1076453924179,61,91,0.6703296703296703,2.7866465863453813,31.906759470536713,16.3134,19.0639,6.9004,31.850877231875426,37.089327532189095,14.135624494163674,552.7656425364759,0.9461610104745666,2.555960517097519
0,2,1327.5,1327.5,1,187.43859827518463,75,31,2.4193548387096775,1.7514124293785311,26.46570856750738,11.7456,13.5145,4.1199,29.21052003371388,33.48972961595838,10.602373507380317,391.39800224466893,0.9452952666854217,1.7982134028496226
0,2,1369.5,1369.5,1,191.9238793849945,41,74,0.5540540540540541,2.2154070828769625,26.89651367519965,10.193,12.149,4.0568,24.98385780859313,29.633875868674355,10.555632324024932,466.3718600142842,0.9440376330725934,1.8445913033648988
0,2,1659.0,1659.0,1,467.1025913953781,98,90,1.0888888888888888,5.3164556962025316,131.51587154206,15.1756,15.4928,8.4168,33.05529556122589,34.249486830608134,20.410626589107938,1072.8261493725129,0.8907197916382223,2.9318175257492745
0,2,2574.5,2574.5,1,360.9777022600174,65,88,0.7386363636363636,2.221790638959021,50.61367315164955,22.3466,25.1575,7.7788,37.00998065981661,41.69014144555041,13.952077643132581,750.4146559024589,0.9380590050914642,3.3764100439547877
0,2,1458.5,1458.5,1,216.55129623413086,87,46,1.891304347826087,2.743914981145012,32.15252924284011,11.6226,13.4937,5.749,27.39533845821219,31.663827316197892,14.052857325113635,479.5106009590858,0.9427035214672944,2.011354256480695
0,2,2806.5,2806.5,1,381.2030974626541,91,94,0.9680851063829787,3.04792446107251,51.77830091399315,25.1729,28.6132,9.9328,39.25413615900877,44.5070217579204,17.297759512723026,738.8262399244975,0.9390180023248882,3.704966139930441
0,2,2829.0,2829.0,1,308.87719643116,78,92,0.8478260869565217,2.5365853658536586,33.72397401031226,21.2045,25.0523,8.394,33.12392609202599,39.196308049483434,14.54304521068404,735.2960289766351,0.9466834025806876,3.6066319299082363
0,2,2550.5,2528.0,2,592.4995609521866,100,90,1.1111111111111112,3.5287198588512054,137.64192500628656,22.8369,21.6843,11.1912,37.413961276373826,35.90758462372539,19.437660418887866,1243.1231070809101,0.9084910793914202,4.164532929605935
0,2,1184.0,1153.0,2,454.21529018878937,74,100,0.74,6.25,174.24960290649167,12.4142,12.2495,6.1115,31.592629494234888,31.38982079830976,16.49045990110646,950.9732986429956,0.867282060652866,2.2361728913210697
0,2,2093.0,2093.0,1,479.9310187101364,100,78,1.2820512820512822,3.7267080745341614,110.0495856283561,18.4594,18.2654,9.9768,34.972022412780184,34.65198641982881,20.021125386950654,1031.8626155494337,0.9115364298495034,3.4459688249617857
0,2,1689.0,1689.0,1,219.48022866249084,51,82,0.6219512195121951,2.476021314387211,28.520764223646694,15.9006,18.4621,5.5832,34.27731785948253,39.71326684610573,12.787176301279342,433.2234144475053,0.9458634864482991,2.164991638551598
0,2,1932.0,1932.0,1,212.65180218219757,50,75,0.6666666666666666,1.9409937888198758,23.406205471706254,14.466,17.1363,6.401,28.883068465798434,34.21183892032113,13.35256525915526,529.7172140597899,0.9502304523444381,2.458743302571738
0,2,1101.5,1101.5,1,179.9238796234131,72,29,2.4827586206896552,1.8955969133000454,29.389561923504715,9.3753,10.8101,2.9478,25.92758087269231,29.704865560880762,8.841870569059468,373.85618865421895,0.941989388626197,1.5711951520984924
0,2,1665.0,1665.0,1,199.6812388896942,76,37,2.054054054054054,1.6888888888888889,23.947505804518393,12.0469,14.0562,5.9126,26.37229797325216,30.770434536418232,13.310746081268322,526.605824915825,0.9467578055931914,2.181272368463927
0,2,1797.5,1797.5,1,273.03657722473145,87,57,1.5263157894736843,2.7588317107093183,41.47369819337788,13.3959,15.4927,6.1118,27.85340487606497,32.215756187151655,13.880291811053542,677.4758932761963,0.9357872480492058,2.5428684482052946
0,2,3393.0,3393.0,1,371.5046124458313,78,100,0.78,2.2988505747126435,40.67659212158188,27.6197,29.4614,12.4122,38.47824413756429,41.74064098741178,19.238526221101242,847.2317013570043,0.943531151293701,4.724258583110369
0,2,2101.5,2101.5,1,240.35028636455536,80,69,1.1594202898550725,2.626695217701642,27.48906026910481,15.8757,19.0426,6.802,30.013930923989278,35.94467951227274,13.408333080588354,594.3342653810836,0.9467931677020971,2.5717492531463364
0,2,4400.0,4400.0,1,474.19090461730957,100,100,1.0,2.272727272727273,51.10386682313236,28.7185,27.7242,14.4056,40.64336425235982,39.74522530267001,22.133799688259582,1297.9822694112845,0.9129830778475776,5.1050151808903586
0,2,1551.5,1551.5,1,194.208150267601,65,57,1.1403508771929824,2.3880116016757977,24.30989728028559,12.3391,14.0392,5.2815,28.236067558886454,32.03414839448678,12.562764733529,442.76036986021836,0.9497563143109491,2.0542058523659508
0,2,1466.5,1466.5,1,225.86500453948975,83,49,1.6938775510204083,2.7732696897374702,34.786907791083344,11.2557,12.9064,5.3251,26.57038798192454,30.212594046854036,13.022281289774078,489.53674625038263,0.9442744976581215,2.073847871804241
0,2,3562.5,3562.5,1,355.8061293363571,88,92,0.9565217391304348,2.272561403508772,35.536281171458384,24.8165,28.0082,10.9696,33.97315451573492,38.59433290989753,16.41723106495124,763.1158343536374,0.9513041713841497,4.270667075238551
0,2,2139.5,2139.5,1,255.3208485841751,83,78,1.064102564102564,3.025940640336527,30.46914499730931,17.895,20.9271,7.1448,33.42276133116473,38.95348746376889,13.76875567943596,539.9329537802265,0.948771454910836,2.548813686116679
0,2,2454.5,2454.5,1,285.3208476305008,88,69,1.2753623188405796,2.473823589325728,33.166830756808906,18.072,20.3317,8.0723,31.38494569056955,35.550677561897466,15.366563464548603,671.9115625956534,0.9491272794979589,3.3675559075727595
0,2,1565.5,1565.5,1,198.7523069381714,46,74,0.6216216216216216,2.174385180453529,25.233139261095552,13.0379,15.1205,4.0106,29.498977331256757,34.06913529501446,9.635397637876707,424.01861595755537,0.9504613210621674,1.9921762869570387
0,2,1714.0,1714.0,1,295.56348943710327,78,62,1.2580645161290323,2.82147024504084,50.96719736769933,13.8179,15.6023,5.8227,29.471215441342082,33.335670605374055,12.978423044037362,681.7696214671973,0.930469042358633,2.428100104768441
0,2,1589.0,1589.0,1,212.6518017053604,50,76,0.6578947368421053,2.3914411579609816,28.458646172772767,14.5722,16.4012,4.6436,32.661549062467934,36.6008994228284,11.195382040823796,412.93389654116925,0.9488840377846401,2.1124769613434546
0,2,1473.5,1473.5,1,201.9238796234131,33,80,0.4125,1.7916525279945708,27.671023523699095,13.5079,15.6272,4.9299,31.612698992493506,36.3931260014855,12.127455874584742,385.43853484338337,0.9482463572733519,1.9391874769262452
0,2,1672.0,1672.0,1,235.07820904254913,77,72,1.0694444444444444,3.3157894736842106,33.051294477662935,14.5136,16.3052,5.5584,31.512128062699922,35.29480206715997,12.948513020420531,486.7556774818896,0.944816261583771,2.24790236787372
0,2,1578.0,1578.0,1,176.02438485622406,45,59,0.7627118644067796,1.682509505703422,19.63535111787838,14.5613,15.8068,6.1042,33.1857867514091,35.892211881688205,14.720086357083645,336.0234552596674,0.9579664762576425,2.219086444205163
0,2,2537.5,2537.5,1,552.6000655889511,100,100,1.0,3.9408866995073892,120.34160886262585,21.9967,21.729,11.4387,36.96386463980734,37.004618076667136,20.57716798565828,1084.4452706356494,0.9187060539501781,4.114716146849446
0,2,2778.0,2778.0,1,365.1614673137665,95,75,1.2666666666666666,2.564794816414687,47.999603027625255,23.1939,25.2763,10.2671,36.46647916635221,40.00538661617958,17.527035048461563,788.9713820018364,0.9399854552153709,3.7002326905698517
0,2,1514.5,1158.0,2,206.85281229019165,32,82,0.3902439024390244,1.7325850115549686,28.252285211199247,13.5082,15.4297,5.3393,30.830114056876276,35.025151789963736,13.333303248257725,546.0384756657484,0.9337377400915778,2.2381294222563217
0,2,1823.0,1823.0,1,241.13708209991455,92,47,1.9574468085106382,2.371914426769062,31.896375405189758,15.5696,17.8312,6.9455,32.08199426220259,36.77429681938188,14.994556670672194,526.0342505866748,0.9440051627631137,2.464895289058666
0,2,2422.0,2321.0,2,602.1564141511917,100,100,1.0,4.1288191577208915,149.70782291635902,23.1108,22.7364,11.7611,39.70876884719545,39.54023665887699,22.343196431799996,1223.0371082032448,0.9010789270339923,4.097269773441664
0,2,1242.5,1242.5,1,194.1248904466629,79,24,3.2916666666666665,1.5259557344064387,30.329555807588633,10.5412,12.221,3.2466,27.064280935580012,31.30491908630335,9.117652572893968,453.09823895520867,0.936525440703667,1.7183278246687994
0,2,2868.0,2846.5,2,387.1198365688324,75,100,0.75,2.6150627615062763,52.25305713566231,22.1186,21.7836,13.9163,37.265194673314134,36.977692884224126,25.581807878060534,948.7030407611467,0.9301576594113294,4.147619953855501
0,2,1369.0,1369.0,1,189.68123841285706,74,37,2.0,2.0,26.281206870588107,10.3918,12.0054,4.6672,25.518109114117372,29.283793655194337,11.88395742839901,437.65974900520354,0.9472593119166799,1.8495934195693127
0,2,2775.0,2775.0,1,314.6761872768402,95,81,1.1728395061728396,2.772972972972973,35.68328030237442,21.1051,24.1694,10.3039,33.32315792343217,38.06513764115402,17.2494157811214,703.375605550454,0.9481906839434276,3.4240133780214608
0,2,2280.5,2280.5,1,579.4284944534302,99,100,0.99,4.341153255864942,147.22095162664712,18.8602,18.6106,9.6323,33.725753601068725,33.19780968136301,18.465689716606853,1234.8693518518517,0.9062010247372568,3.7461495837534655
0,2,1378.5,1378.5,1,393.8893891572952,86,100,0.86,6.238665215814291,112.54903945644335,13.2787,13.9059,5.976,31.706753638775442,33.51257144997978,15.367049944605503,801.3789501071319,0.8987168563278299,2.3544271698110686
0,2,2160.5,2160.5,1,255.86500453948975,84,70,1.2,2.721592224022217,30.301735962968344,17.2492,20.0428,7.6742,32.054617442109645,37.18509604882041,14.91128614037032,586.6213294561779,0.9471729983257144,2.756777249567673
0,2,1867.5,1867.5,1,241.03657746315002,86,60,1.4333333333333333,2.7630522088353415,31.11037840704103,14.9492,17.5023,6.7936,30.370667087833283,35.465495833415325,14.372870243622184,549.5977486991123,0.9448865874406069,2.4173332942731833
0,2,2314.0,2314.0,1,315.2203423976898,98,73,1.3424657534246576,3.0916162489196197,42.94030434801936,17.7579,20.1386,8.509,32.40161550895264,36.54652363823405,18.74039271200046,728.9958039995918,0.9413129244552159,3.3188494619289792
0,2,2001.5,2001.5,1,312.9777019023895,89,76,1.1710526315789473,3.379465400949288,48.94081533255108,15.7989,17.8878,7.5947,30.852829024094365,35.16455333371946,15.768355396489513,750.1050489745945,0.9321646983744207,2.9270169867323435
0,2,1122.5,1122.5,1,394.7178165912628,75,100,0.75,6.6815144766147,138.79924697957577,11.5036,11.952,4.9203,30.33412248673101,31.792582405334734,13.895882408469063,777.929295480053,0.8818139677557073,2.012356955481467
0,2,2161.0,2066.5,2,253.32084834575653,95,58,1.6379310344827587,2.5497454881999073,29.695257846651447,15.9054,18.6156,8.521,29.492566026712563,34.36056513854217,16.455514546801627,651.1272212019181,0.9449568800727008,2.774685751578983
0,2,1663.0,1663.0,1,205.33809316158295,44,79,0.5569620253164557,2.090198436560433,25.354018342293998,14.3077,16.4807,7.3445,30.962568057414106,35.5726556150929,16.39727476594815,489.9805593816957,0.9443728672057049,2.2854160509567567
0,2,1869.0,1869.0,1,202.50966608524323,79,38,2.0789473684210527,1.606206527554842,21.942303294786896,13.106,15.5175,6.6025,26.760623385863045,31.623818456189,14.202341136235251,543.7702413019081,0.950049973721465,2.3562105737897507
0,2,2336.5,2336.5,1,268.0071392059326,90,70,1.2857142857142858,2.696340680505029,30.741633496832073,18.2404,21.1002,9.7017,32.27097469615691,37.282671041115066,17.695669445093056,614.8173461891644,0.9480814317341079,2.9487166224706662
0,2,2546.0,2546.0,1,349.01933157444,82,87,0.9425287356321839,2.80204241948154,47.8454414032478,19.3644,21.0026,9.673,32.53938248707249,35.97382094301355,16.840156501648078,841.9381415161719,0.9378367283051103,3.710539302900586
0,2,1391.5,1391.5,1,233.72286927700043,87,42,2.0714285714285716,2.6259432267337406,39.257189811767034,10.6588,12.2354,4.7155,25.836721590790116,29.68403926085532,12.623357705064052,556.4474308744005,0.935043313644162,2.072264265079516
0,6,1693.0,1693.0,1,236.45079135894775,84,41,2.048780487804878,2.0342587123449496,33.02361295586098,15.3658,17.6363,5.8809,33.1249270242215,37.820529111978324,13.17903316597997,443.376512090603,0.9473982010490278,2.192605502181494
0,6,3225.5,3225.5,1,379.605118393898,83,100,0.83,2.5732444582235314,44.675258381908336,22.153,25.7757,7.2493,31.578217033265194,36.972676255716195,12.828934075362614,906.9111026936026,0.9439026485835437,4.321081748835869
0,6,3279.5,3279.5,1,390.77669191360474,100,100,1.0,3.049245311785333,46.56393442382691,23.0093,25.1437,8.5116,32.75808012552018,35.694238334918985,14.485125661864311,875.5119821956943,0.9466803790074362,4.354654798802621
0,6,4239.5,4099.0,2,392.4751760959625,100,100,1.0,2.3587687227267367,36.33371007230966,30.2562,34.6311,11.5767,35.142273141616776,40.25940402924514,16.026856120587095,889.8119967350272,0.9482909440301239,5.233744905369816
0,6,1106.5,1106.5,1,198.40916049480438,43,75,0.5733333333333334,2.9145955716222325,35.57722093832178,9.3097,10.4317,5.1027,25.434649317613957,28.46080348672539,14.0927056561187,465.8938781756964,0.9289838154664899,1.5511752890646986
0,6,3273.0,3273.0,1,405.16146779060364,87,100,0.87,2.6581118240146653,50.1545416994306,21.6876,25.1788,8.0297,30.73933321072531,35.47340173369337,13.449959773545794,925.0387103356801,0.9442420523092284,4.212972379647047
0,6,1835.0,1835.0,1,272.45079040527344,85,53,1.6037735849056605,2.455040871934605,40.45200718935054,16.0565,17.3124,7.2594,33.061426281242014,36.081164147516084,16.14555392793942,577.8114126109581,0.9407360784412905,2.68674008190675
0,6,1952.0,1952.0,1,260.1076457500458,53,93,0.5698924731182796,2.5251024590163933,34.659829599196364,16.566,18.4421,5.9703,32.88921774685436,36.4696565323832,13.404887836531866,506.81133149678607,0.9503983462131026,2.6597527529919116
0,6,3111.0,3111.0,1,354.8771958351135,82,100,0.82,2.6358084217293474,40.481460663385896,22.2035,24.8766,8.8238,32.997428502081796,37.219722895798135,16.407563913024994,782.4665743291501,0.9498851692861617,4.195387040750546
0,6,2263.5,1635.0,2,344.5340509414673,79,82,0.9634146341463414,2.861939474265518,52.442550147178075,17.3509,19.8124,9.8272,31.04204840518744,35.18670780621569,17.74552732831572,1033.882885164779,0.9172243390321055,3.2704755303120487
0,6,2443.0,2443.0,1,274.9360715150833,61,92,0.6630434782608695,2.2971756037658615,30.94140131811175,21.5504,23.8193,8.1131,37.28468666678051,41.355928807246,14.876017894248447,547.3317375777981,0.9521531719722686,3.2788215693927962
0,6,2725.0,2725.0,1,313.4213534593582,100,63,1.5873015873015872,2.311926605504587,36.0487870841453,21.8744,24.0813,7.7561,35.60414617204013,38.86853856668655,15.499174584151246,614.3163978165494,0.9540980542269837,3.6265200832340234
0,6,1588.0,1588.0,1,222.30865561962128,44,79,0.5569620253164557,2.1889168765743072,31.121623654536126,13.186,15.2387,6.5602,29.425383667847054,33.9469781027708,14.849888079039518,506.1900326497296,0.9411426528188753,2.017826511834104
0,6,3009.0,3009.0,1,358.8771960735321,92,97,0.9484536082474226,2.965769358590894,42.80253966819555,26.1176,28.6649,10.4633,39.127202433089955,43.51897985925221,17.54502929920609,709.7200681052955,0.9464653954484311,3.965724710571581
0,6,3649.5,3405.0,2,396.67618668079376,88,100,0.88,2.411289217701055,43.11604249338703,27.0434,29.3794,9.9561,37.13388636326664,40.450108227790935,17.378583739476586,1084.0022734925008,0.9301064855983531,4.878166049650096
0,6,3753.5,3753.5,1,330.63455617427826,94,82,1.146341463414634,2.053550019981351,29.1246062972058,30.6152,34.8408,10.8519,38.9073582881182,44.72441900528167,15.313809662850064,693.6729336292215,0.9534902310603949,4.669672256251985
0,6,3857.5,3857.5,1,464.7178164720535,83,100,0.83,2.151652624756967,55.98513258497815,27.1175,30.5221,10.2025,33.90986425437294,38.05829622552749,15.683701532163893,993.2407812978267,0.9422711113972257,4.974045602032982
0,6,2595.5,2595.5,1,288.3502858877182,63,93,0.6774193548387096,2.257368522442689,32.03463200598298,21.2512,23.1689,6.7853,35.075554144731626,38.58071762927693,12.426496043132996,618.7182384450567,0.9518268182114678,3.395381968955086
0,6,2785.5,2785.5,1,360.2914105653763,68,100,0.68,2.4412134266738468,46.60201060031899,20.6095,24.0538,7.3746,32.63893089165147,37.90711945743173,13.749926357620973,743.6030180593817,0.9472910686802672,3.6699107843323797
0,6,1845.5,1845.5,1,270.0071392059326,59,82,0.7195121951219512,2.6215117854240044,39.50357909627303,15.368,16.6103,7.0327,31.486920713210438,33.93971469989104,15.298543417920545,560.4805484134272,0.9446256884521461,2.5632181067729674
0,6,3094.0,3094.0,1,336.5340509414673,69,100,0.69,2.2301228183581125,36.60477292924179,22.0022,24.9756,7.1253,32.50967540840726,36.97711460674021,13.108569712596413,747.706249107234,0.9516850124287288,4.025778147560242
0,6,2921.5,2921.5,1,396.7178156375885,79,100,0.79,2.7040903645387644,53.87130763110034,21.7018,25.3457,8.152,33.54836921163233,38.83784998567763,15.487617505607504,861.9523265483115,0.9405884854276276,4.003054485823131
0,6,2917.0,2917.0,1,347.0193316936493,100,78,1.2820512820512822,2.673980116558108,41.28296762739355,21.1679,22.8573,10.1721,34.09459355367065,35.6922895974747,18.95773935863662,807.0267857871645,0.9466859107066788,4.091286529392843
0,6,2436.0,2436.0,1,313.4213534593582,62,100,0.62,2.5451559934318553,40.325511003405566,17.4659,19.5947,5.629,30.4219302015832,34.374875009372765,12.488416993358285,725.6488817467605,0.946727353184616,3.4691663965724344
0,6,1638.0,1638.0,1,245.27921783924103,92,41,2.2439024390243905,2.3028083028083026,36.728873445561575,14.4199,16.583,5.6708,31.581548156953932,36.26069098900351,12.74566700333882,517.0835776961535,0.939271356925733,2.1779013873016404
0,6,2934.0,2934.0,1,357.01933109760284,65,100,0.65,2.2154055896387184,43.44335472984996,23.5814,26.839,8.4317,35.81380982302777,41.17841035057085,14.366041038156615,749.7941480461177,0.9453841690341418,3.8935506646741262
0,6,2849.0,2849.0,1,434.2741650342941,95,100,0.95,3.3345033345033346,66.19657789267579,24.5625,27.9222,9.2471,37.684778011154584,42.70003919389302,15.897925700857957,862.0126589123558,0.9329219630361101,3.7573518679834184
0,6,2758.0,2758.0,1,307.90663409233093,100,68,1.4705882352941178,2.4655547498187094,34.37508894781311,23.93,25.5736,8.9415,38.33867890264347,40.94894361323623,16.72740499151019,630.5104790327517,0.9506443858548885,3.6452196456561925
0,6,1782.5,1782.5,1,241.72286880016327,59,77,0.7662337662337663,2.5486676016830296,32.77977295987711,14.3843,16.4798,6.9871,30.209293495710888,34.39361847726988,15.04227820478002,531.5032925211713,0.9453366756681976,2.406690738918405
0,6,3252.5,3252.5,1,432.7178157567978,100,100,1.0,3.074558032282859,57.56947212093282,22.0035,24.2972,9.5194,31.618249283443888,34.67136674779349,15.84908273812715,1003.6437075298438,0.939905451121956,4.358904348919594
0,6,1672.0,1672.0,1,230.79393684864044,43,84,0.5119047619047619,2.160287081339713,31.857560577807558,14.9815,17.2693,6.391,32.44996082817358,37.31786673310788,14.089730976849772,471.4343857769615,0.9437308091925568,2.1258192026736005
0,6,1713.5,1713.5,1,234.55129635334015,44,88,0.5,2.259702363583309,32.106396627389785,14.7076,16.9776,6.4536,31.47989997188682,36.29285464440625,14.23097491530359,486.71527854300575,0.9453688763120778,2.297870643282019
0,6,3152.5,3152.5,1,420.23253524303436,100,72,1.3888888888888888,2.283901665344964,56.017568176617964,20.5991,24.3236,8.2493,30.597558386086952,35.37950371387366,14.671392214442363,974.0147161003979,0.940737896306743,4.191214565344132
0,6,2732.5,2732.5,1,325.3208475112915,63,100,0.63,2.305580969807868,38.7314378135279,20.1037,22.6492,8.1847,32.63078218967483,36.585351431413095,15.625414743615606,710.7705308131823,0.9498209730587543,3.694365540284106
0,6,1640.0,1640.0,1,238.79393637180328,82,61,1.3442622950819672,3.05,34.76984393167124,11.9159,13.623,5.8696,26.27856212181328,29.972518596207426,14.088626471022646,588.9797867564534,0.9410705120835543,2.3066332283903552
0,6,2699.5,2699.5,1,307.03657722473145,100,69,1.4492753623188406,2.556028894239674,34.92182246856028,19.5837,22.2426,10.0733,31.89948580008775,36.54528075196578,17.342321848875947,665.294677838996,0.9524723634095785,3.68402006736643
0,6,2588.0,2588.0,1,379.36247861385345,100,72,1.3888888888888888,2.7820710973724885,55.60892201701948,19.3801,21.9817,8.5986,32.43379755733207,36.22542153115682,15.728416259751013,798.1872112539538,0.9413926067014227,3.5470103935409174
0,6,2722.0,2722.0,1,357.22034215927124,95,90,1.0555555555555556,3.141072740631888,46.87963734474167,20.0918,22.4229,10.0486,32.106313596549825,35.9403958741414,16.61418183480607,805.5881473829202,0.9429724258938934,3.5789396611416335
0,6,1378.0,1378.0,1,222.308655500412,44,80,0.55,2.5544267053701017,35.864396451669705,10.4329,11.4941,4.6887,25.484424607787396,28.120294543087557,12.100404634143437,520.9705407611468,0.9401575061233557,2.0575767811646246
0,6,3054.0,3054.0,1,355.3036016225815,100,80,1.25,2.619515389652914,41.33616546364705,23.5747,27.2004,10.5484,35.750843625151,41.3780647183988,19.25947708116708,770.3811792164065,0.9463074333113274,3.9431207988313504
0,6,3012.5,2974.5,2,480.57568061351776,89,100,0.89,2.954356846473029,76.66489121896957,22.8115,24.8782,9.1704,33.96990090874567,36.75961866994814,16.449685828002917,1055.4141212631364,0.9312780419268781,4.278271389572629
0,6,2504.5,2504.5,1,404.2325345277786,71,100,0.71,2.83489718506688,65.24413734108674,18.8895,21.6697,7.2441,31.957119547136912,36.32099946188155,13.82926300241629,855.8172627793083,0.9358915280181865,3.382995718988173
0,6,2903.0,2903.0,1,349.4213533401489,100,73,1.36986301369863,2.5146400275576988,42.058312838464076,21.0887,24.3975,9.4648,34.21351242287175,38.945124133195414,22.12307756529367,728.5900443832263,0.9508644484480928,3.9218933652267576
0,6,1776.5,1776.5,1,224.89444255828857,50,82,0.6097560975609756,2.307908809456797,28.470312577316836,11.9341,13.7526,5.7738,25.342864028953006,29.390944068539206,12.798555916977508,605.4488434853586,0.9455515411781523,2.4512653639542243
0,6,2716.5,2716.5,1,337.1198365688324,69,97,0.711340206185567,2.4638321369409164,41.836843073144216,23.1068,25.6021,10.3955,36.98691111406845,41.07829810970751,17.508925716616655,677.8706782471177,0.9460846364320257,3.535446451539015
0,6,2822.5,2822.5,1,445.88938891887665,85,100,0.85,3.011514614703277,70.44015842354268,17.7693,21.3132,8.4777,29.86991257955068,35.61968143821615,19.159089297510988,1121.0923155800429,0.930392216549298,4.212462391708725
0,6,2645.0,2645.0,1,410.8183215856552,83,100,0.83,3.1379962192816637,63.80782357295078,19.4046,23.1325,7.3175,31.905872482036905,37.75390236452385,15.37140506752717,896.743811855933,0.9352615065702244,3.6248507635380225
0,6,2914.5,2914.5,1,294.49242067337036,93,64,1.453125,2.042202779207411,29.75666009060262,17.8489,20.2897,7.8852,27.518576794412898,31.462221375961366,13.556512123699076,776.3881841138659,0.9525313824540582,3.637533889080599
0,6,1750.0,1750.0,1,234.3086552619934,81,43,1.8837209302325582,1.9902857142857142,31.371740531819242,15.1764,16.826,8.0406,32.24296020901307,35.544087046933704,17.582597977545866,452.3056157534945,0.9503005009815504,2.449446403900216
0,6,3285.0,2766.5,2,362.43354523181915,100,93,1.075268817204301,2.8310502283105023,39.987237354430775,20.7127,24.1967,9.3755,29.36294874003631,33.66841560142087,14.455894982670564,1121.8773120089786,0.9346744614432068,4.0618716622369835
0,6,2544.0,2544.0,1,381.64674866199493,94,70,1.3428571428571427,2.5864779874213837,57.25402545765406,20.9503,23.7211,8.837,34.72852760930126,39.27327481621567,15.477113135207093,807.920361697786,0.9352335524940852,3.2779474800465698
0,6,1687.0,1687.0,1,248.45079040527344,35,93,0.3763440860215054,1.929460580912863,36.59027578719924,15.289,17.3354,5.7279,32.90730737997261,37.335788552540315,12.73478942071678,492.8989138863381,0.9423326442989903,2.257430001359287
0,6,3370.5,3370.5,1,380.57568168640137,92,86,1.069767441860465,2.347426197893488,42.97221465392941,26.146,29.4126,10.6742,36.067984196514224,41.167129621094546,15.937655234067526,830.5320987654321,0.9451537041020297,4.375492273507618
0,6,3821.5,3821.5,1,380.57568085193634,100,81,1.2345679012345678,2.119586549784116,37.90078473267432,25.1835,28.4007,11.9033,31.846720831978924,36.02077372170121,16.386974983504427,879.2857948168555,0.9501764454770745,4.776898305954953
0,6,2012.5,2012.5,1,230.55129659175873,39,86,0.45348837209302323,1.666583850931677,26.411875955349615,16.571,18.6827,7.9186,32.322610646419015,36.45872214861623,16.091400623935755,486.47471023364966,0.9532340578924207,2.7069915587109787
0,6,2784.0,2784.0,1,340.19090461730957,69,100,0.69,2.478448275862069,41.5696305978245,17.0803,20.389,5.7401,27.134097587905885,32.35259926188312,10.844074510533392,847.5945214774002,0.9465297283389568,3.652180430442945
0,6,3080.0,3080.0,1,358.0487697124481,100,85,1.1764705882352942,2.75974025974026,41.623026458635614,26.1615,28.8464,9.8399,38.46142766135963,43.157842937755824,16.089999005282753,719.8421650851953,0.9473086389942603,4.077255070882541
0,6,2325.5,2325.5,1,370.4335446357727,73,100,0.73,3.1391098688454098,59.00709997481101,19.3299,21.5903,7.5541,34.05628085962999,38.023051507079224,14.9766642878179,784.2492661463117,0.9340993738936977,3.178425709310531
0,6,2884.0,2884.0,1,517.0437171459198,73,100,0.73,2.53120665742025,92.69563295425448,18.8567,22.0947,8.8182,28.86048795689359,33.55476615787986,14.48460385236683,1288.0167360473422,0.9192083224044922,3.8834919223392745
0,6,2748.0,2748.0,1,351.22034215927124,100,67,1.492537313432836,2.438136826783115,44.88927538081352,20.5132,23.8478,6.8235,33.37087990688888,38.8310885137154,15.933836567192474,739.4398612386491,0.9474038000670798,3.8271533770700126
0,6,2120.0,2120.0,1,295.0782082080841,63,95,0.6631578947368421,2.82311320754717,41.071296678912,16.7025,19.0844,7.0142,31.77150285633338,36.613665162613806,14.076284963014922,611.4804366901337,0.9465357312753458,2.9402955723026976
0,6,2864.0,2864.0,1,354.39191579818726,77,100,0.77,2.6885474860335195,43.85252443544324,20.5913,23.4907,6.8413,32.044832099887806,36.81113844354722,13.225630960751928,812.0621002958882,0.9452448948602312,3.8900266476427197
